Date,Close,High,Low,Open,Volume,sma_5
2020-02-19,1.079540491104126,1.0808473825454712,1.078360080718994,1.0794706344604492,0,1.0839840412139892
2020-02-20,1.081009864807129,1.0821000337600708,1.0779578685760498,1.080964207649231,0,1.0826670408248902
2020-02-21,1.078799843788147,1.0863661766052246,1.078771948814392,1.078771948814392,0,1.0815072774887085
2020-02-24,1.0839051008224487,1.0863661766052246,1.0808473825454712,1.0838581323623655,0,1.081453227996826
2020-02-25,1.0849199295043943,1.088174819946289,1.083177089691162,1.084904670715332,0,1.081635046005249
2020-02-26,1.0881996154785156,1.090358018875122,1.085564136505127,1.0881001949310305,0,1.083366870880127
2020-02-27,1.088589429855347,1.1005700826644895,1.088565707206726,1.088565707206726,0,1.0848827838897706
2020-02-28,1.0997228622436523,1.10527765750885,1.095158338546753,1.0995535850524902,0,1.0890673875808716
2020-03-02,1.1051311492919922,1.116407871246338,1.103728413581848,1.1052532196044922,0,1.0933125972747804
2020-03-03,1.114404797554016,1.120749592781067,1.1097301244735718,1.1144297122955322,0,1.0992095708847045
2020-03-04,1.118067979812622,1.1185681819915771,1.109693169593811,1.1177304983139038,0,1.1051832437515259
2020-03-05,1.113908290863037,1.1204482316970823,1.1121737957000732,1.113908290863037,0,1.110247015953064
2020-03-06,1.1223849058151243,1.135473370552063,1.1213905811309814,1.1223849058151243,0,1.1147794246673584
2020-03-09,1.1386020183563232,1.1495838165283203,1.1356796026229858,1.1386150121688845,0,1.1214735984802247
2020-03-10,1.139796018600464,1.1422958374023438,1.1334141492843628,1.1397439241409302,0,1.1265518426895142
2020-03-11,1.1316505670547483,1.1365960836410522,1.1259005069732666,1.1316184997558594,0,1.1292683601379394
2020-03-12,1.1261515617370603,1.1332857608795166,1.1080824136734009,1.1260753870010376,0,1.1317170143127442
2020-03-13,1.1184931993484497,1.1221328973770142,1.1065373420715332,1.118355631828308,0,1.130938673019409
2020-03-16,1.115536093711853,1.1235400438308716,1.1088687181472778,1.115959405899048,0,1.1263254880905151
2020-03-17,1.1163206100463867,1.1189061403274536,1.0957943201065063,1.1163331270217896,0,1.1216304063796998
2020-03-18,1.101552128791809,1.1045000553131104,1.0831888914108276,1.1016855239868164,0,1.1156107187271118
2020-03-19,1.0961546897888184,1.0945589542388916,1.0697933435440063,1.0943433046340942,0,1.1096113443374633
2020-03-20,1.0657345056533811,1.0829894542694092,1.0654505491256714,1.0658481121063232,0,1.0990596055984496
2020-03-23,1.0694386959075928,1.0824854373931885,1.0660412311553955,1.0687528848648071,0,1.0898401260375976
2020-03-24,1.0764610767364502,1.0888501405715942,1.0753382444381714,1.0764726400375366,0,1.0818682193756104
2020-03-25,1.080263614654541,1.0849517583847046,1.0770175457000732,1.0801235437393188,0,1.0776105165481566
2020-03-26,1.0889569520950315,1.1025480031967163,1.0876539945602417,1.0887553691864014,0,1.0761709690093992
2020-03-27,1.1048258543014526,1.1086474657058716,1.0955182313919067,1.1046184301376345,0,1.0839892387390138
2020-03-30,1.113908290863037,1.1137841939926147,1.1012245416641235,1.1135361194610596,0,1.0928831577301026
2020-03-31,1.1030466556549072,1.1043622493743896,1.092967867851257,1.1028398275375366,0,1.098200273513794
2020-04-01,1.102657437324524,1.1037527322769165,1.0918699502944946,1.1028155088424685,0,1.1026790380477904
2020-04-02,1.0953621864318848,1.0962989330291748,1.0844340324401855,1.0950982570648191,0,1.1039600849151612
2020-04-03,1.0847399234771729,1.085894227027893,1.0776199102401731,1.084386944770813,0,1.0999428987503053
2020-04-06,1.0806955099105835,1.083435297012329,1.0769248008728027,1.0808240175247192,0,1.0933003425598145
2020-04-07,1.0803803205490112,1.0923351049423218,1.0791398286819458,1.0801936388015747,0,1.0887670755386352
2020-04-08,1.0895144939422607,1.0896213054656982,1.083177089691162,1.0894314050674438,0,1.0861384868621826
2020-04-09,1.0863661766052246,1.0943553447723389,1.0841801166534424,1.0861183404922483,0,1.0843392848968505
2020-04-10,1.0927408933639526,1.0954102277755735,1.0921083688735962,1.0925976037979126,0,1.0859394788742065
2020-04-13,1.0932666063308716,1.0968520641326904,1.089360237121582,1.093135118484497,0,1.0884536981582642
2020-04-14,1.0922993421554563,1.0983941555023191,1.0915720462799072,1.0919533967971802,0,1.0908375024795531
2020-04-15,1.098538875579834,1.0989010334014893,1.0857645273208618,1.0982372760772705,0,1.0926423788070678
2020-04-16,1.0905101299285889,1.0907741785049438,1.0829660892486572,1.090381741523743,0,1.0934711694717407
2020-04-17,1.0858471393585205,1.0893245935440063,1.0812681913375854,1.0860122442245483,0,1.0920924186706542
2020-04-20,1.0866966247558594,1.0897043943405151,1.084304690361023,1.0866258144378662,0,1.0907784223556518
2020-04-21,1.0864840745925903,1.0879971981048584,1.081794500350952,1.0863542556762695,0,1.0896153688430785
2020-04-22,1.0856467485427856,1.0883169174194336,1.0824267864227295,1.0857409238815308,0,1.087036943435669
2020-04-23,1.080964207649231,1.0843987464904783,1.0758357048034668,1.0806838274002075,0,1.0851277589797974
2020-04-24,1.077702283859253,1.0817711353302002,1.0727657079696655,1.0776326656341553,0,1.0834987878799438
2020-04-27,1.08236825466156,1.0860357284545898,1.081221342086792,1.08236825466156,0,1.082633113861084
2020-04-28,1.0824854373931885,1.0889687538146973,1.0811277627944946,1.082719802856445,0,1.0818333864212035
2020-04-29,1.0836584568023682,1.0874292850494385,1.0831655263900757,1.0832358598709106,0,1.0814357280731202
2020-04-30,1.087725043296814,1.0969964265823364,1.083564519882202,1.0876659154891968,0,1.0827878952026366
2020-05-01,1.094546914100647,1.101624846458435,1.0935415029525757,1.094475030899048,0,1.0861568212509156
2020-05-04,1.0959625244140625,1.0957822799682615,1.0901321172714231,1.0957462787628174,0,1.088875675201416
2020-05-05,1.0904293060302734,1.092132329940796,1.0826963186264038,1.090453028678894,0,1.090464448928833
2020-05-06,1.0838581323623655,1.084481120109558,1.0784229040145874,1.0840108394622805,0,1.0905043840408326
2020-05-07,1.0798553228378296,1.08157217502594,1.0767507553100586,1.0800535678863523,0,1.0889304399490356
2020-05-08,1.0837171077728271,1.0873347520828247,1.0816305875778198,1.0836936235427856,0,1.0867644786834716
2020-05-11,1.0839520692825315,1.0853049755096436,1.0804269313812256,1.0840108394622805,0,1.0843623876571655
2020-05-12,1.080940842628479,1.08804452419281,1.078539252281189,1.080917477607727,0,1.0824646949768066
2020-05-13,1.0846810340881348,1.089336395263672,1.0831419229507446,1.0846339464187622,0,1.0826292753219604
2020-05-14,1.08236825466156,1.0824854373931885,1.0776559114456177,1.0821925401687622,0,1.0831318616867065
2020-05-15,1.0806955099105835,1.0849517583847046,1.079086184501648,1.0806254148483276,0,1.0825275421142577
2020-05-18,1.0821340084075928,1.0912741422653198,1.0800886154174805,1.081946611404419,0,1.08216392993927
2020-05-19,1.0915124416351318,1.0975141525268557,1.090274691581726,1.0915838479995728,0,1.0842782497406005
2020-05-20,1.0927767753601074,1.0999042987823486,1.0929200649261477,1.0930156707763672,0,1.085897397994995
2020-05-21,1.0982975959777832,1.1008729934692385,1.093948245048523,1.097935914993286,0,1.0890832662582397
2020-05-22,1.0952903032302856,1.0955302715301514,1.0886130332946775,1.095242261886597,0,1.0920022249221801
2020-05-25,1.0907801389694214,1.0914647579193115,1.0872046947479248,1.0909050703048706,0,1.093731451034546
2020-05-26,1.0902997255325315,1.0991548299789429,1.0898351669311523,1.0901083946228027,0,1.0934889078140257
2020-05-27,1.0981770753860474,1.1029858589172363,1.093661189079285,1.098056435585022,0,1.0945689678192139
2020-05-28,1.1016855239868164,1.1071866750717163,1.0993118286132812,1.1015278100967407,0,1.0952465534210205
2020-05-29,1.1079105138778689,1.114466905593872,1.1070396900177002,1.1078122854232788,0,1.097770595550537
2020-06-01,1.1118524074554443,1.115200161933899,1.1101489067077637,1.1114568710327148,0,1.1019850492477417
2020-06-02,1.1125946044921875,1.1195701360702517,1.1115680932998655,1.1125574111938477,0,1.1064440250396728
2020-06-03,1.118943691253662,1.1249985694885254,1.118105411529541,1.1185681819915771,0,1.110597348213196
2020-06-04,1.1235954761505127,1.1360538005828855,1.1195951700210571,1.123721718788147,0,1.114979338645935
2020-06-05,1.1337867975234983,1.1383945941925049,1.1285662651062012,1.1337226629257202,0,1.1201545953750611
2020-06-08,1.1319515705108645,1.131874680519104,1.126950979232788,1.1316057443618774,0,1.124174427986145
2020-06-09,1.1305567026138306,1.1363377571105957,1.1243661642074585,1.1302883625030518,0,1.1277668476104736
2020-06-10,1.1332215070724487,1.1388872861862185,1.1334141492843628,1.1334141492843628,0,1.1306224107742309
2020-06-11,1.1365444660186768,1.1400169134140017,1.1326054334640503,1.1368675231933594,0,1.1332122087478638
2020-06-12,1.1288082599639893,1.1339796781539917,1.1234692335128784,1.1289358139038086,0,1.132216501235962
2020-06-15,1.1252011060714722,1.12920343875885,1.1228764057159424,1.1254163980484009,0,1.1308664083480835
2020-06-16,1.1337740421295166,1.1349835395812988,1.1231664419174194,1.13379967212677,0,1.1315098762512208
2020-06-17,1.1265701055526731,1.1296881437301636,1.1210259199142456,1.12649405002594,0,1.1301795959472656
2020-06-18,1.1242902278900146,1.1262530088424685,1.1204607486724854,1.1241259574890137,0,1.1277287483215332
2020-06-19,1.1211000680923462,1.1252998113632202,1.1173933744430542,1.1207244396209717,0,1.1261871099472045
2020-06-22,1.1177555322647097,1.126773238182068,1.1175556182861328,1.1179429292678833,0,1.124697995185852
2020-06-23,1.1279679536819458,1.1348998546600342,1.1234314441680908,1.1277135610580444,0,1.1235367774963378
2020-06-24,1.1312345266342163,1.1326310634613037,1.1259866952896118,1.1313625574111938,0,1.1244696617126464
2020-06-25,1.1250872611999512,1.1259993314743042,1.119144082069397,1.1251378059387207,0,1.1246290683746338
2020-06-26,1.1222084760665894,1.1238985061645508,1.1197832822799685,1.1220825910568235,0,1.1248507499694824
2020-06-29,1.1225864887237549,1.1289230585098269,1.1220574378967283,1.1224100589752195,0,1.1258169412612915
2020-06-30,1.1247202157974243,1.126164197921753,1.1192318201065063,1.124707579612732,0,1.1251673936843871
2020-07-01,1.1235954761505127,1.1274592876434326,1.1189186573028564,1.123368263244629,0,1.1236395835876465
2020-07-02,1.1251378059387207,1.1303266286849976,1.1227755546569824,1.1253403425216677,0,1.1236496925354005
2020-07-03,1.1237848997116089,1.125112533569336,1.122107744216919,1.123974323272705,0,1.1239649772644043
2020-07-06,1.1247202157974243,1.134687423706055,1.1248847246170044,1.1248847246170044,0,1.1243917226791382
2020-07-07,1.1312856674194336,1.1336582899093628,1.126037359237671,1.131029725074768,0,1.12570481300354
2020-07-08,1.1275228261947632,1.1345586776733398,1.1265194416046145,1.1272813081741333,0,1.1264902830123902
2020-07-09,1.1339154243469238,1.137268304824829,1.128795504570007,1.1337867975234983,0,1.1282458066940309
2020-07-10,1.128795504570007,1.1324771642684937,1.1257203817367554,1.1289230585098269,0,1.1292479276657104
2020-07-13,1.1310042142868042,1.1370484828948977,1.130454421043396,1.1308763027191162,0,1.1305047273635864
2020-07-14,1.134549617767334,1.140706181526184,1.1326310634613037,1.1345844268798828,0,1.1311575174331665
2020-07-15,1.1410704851150513,1.1452995538711548,1.1393544673919678,1.141083598136902,0,1.133867049217224
2020-07-16,1.1417193412780762,1.1442996263504028,1.1379542350769043,1.141734957695007,0,1.1354278326034546
2020-07-17,1.139211654663086,1.144164800643921,1.137889385223389,1.1386499404907229,0,1.1375110626220704
2020-07-20,1.1442956924438477,1.1467890739440918,1.1405240297317505,1.1439553499221802,0,1.140169358253479
2020-07-21,1.1458691358566284,1.1498006582260132,1.1426221132278442,1.1457641124725342,0,1.142433261871338
2020-07-22,1.15340256690979,1.160092830657959,1.1508538722991943,1.1535090208053589,0,1.1448996782302856
2020-07-23,1.1568717956542969,1.1624257564544678,1.15421462059021,1.156671166419983,0,1.1479301691055297
2020-07-24,1.1596084833145142,1.164008855819702,1.1581714153289795,1.1595009565353394,0,1.1520095348358155
2020-07-27,1.1652567386627195,1.1779533624649048,1.1652567386627195,1.1652567386627195,0,1.1562017440795898
2020-07-28,1.1769275665283203,1.1775789260864258,1.1700997352600098,1.1766505241394043,0,1.1624134302139282
2020-07-29,1.171879529953003,1.1778993606567385,1.1714951992034912,1.17205810546875,0,1.166108822822571
2020-07-30,1.1782865524291992,1.1807351112365725,1.17326819896698,1.1786893606185913,0,1.1703917741775514
2020-07-31,1.1872254610061646,1.1907994747161863,1.180261254310608,1.1873664855957031,0,1.1759151697158814
2020-08-03,1.1782310009002686,1.17875874042511,1.1701380014419556,1.1784114837646484,0,1.178510022163391
2020-08-04,1.1763322353363037,1.180498123168945,1.1724153757095337,1.1760554313659668,0,1.1783909559249879
2020-08-05,1.181544303894043,1.190532922744751,1.1799967288970947,1.1814883947372437,0,1.1803239107131958
2020-08-06,1.187281847000122,1.1911852359771729,1.182075023651123,1.1873664855957031,0,1.1821229696273803
2020-08-07,1.1876484155654907,1.1883541345596311,1.1756545305252075,1.187507390975952,0,1.1822075605392457
2020-08-10,1.178272724151611,1.1801999807357788,1.174300193786621,1.1782448291778564,0,1.1822159051895142
2020-08-11,1.1737778186798096,1.180498123168945,1.1723191738128662,1.1737639904022217,0,1.1817050218582152
2020-08-12,1.1736538410186768,1.181265115737915,1.1713030338287354,1.1739845275878906,0,1.180126929283142
2020-08-13,1.179380178451538,1.186400055885315,1.179467797279358,1.1796486377716064,0,1.1785465955734253
2020-08-14,1.1816558837890625,1.183800458908081,1.178467035293579,1.1818934679031372,0,1.1773480892181396
2020-08-17,1.1852554082870483,1.1880717277526855,1.183039903640747,1.185044765472412,0,1.178744626045227
2020-08-18,1.1876484155654907,1.1965157985687256,1.1875356435775757,1.187930703163147,0,1.1815187454223632
2020-08-19,1.1947859525680542,1.1954572200775146,1.1893434524536133,1.1947288513183594,0,1.1857451677322388
2020-08-20,1.1843500137329102,1.1868449449539185,1.1806515455245972,1.184174656867981,0,1.1867391347885132
2020-08-21,1.1873664855957031,1.1886366605758667,1.1754900217056274,1.1870845556259155,0,1.1878812551498412
2020-08-24,1.1798018217086792,1.1852554082870483,1.1786198616027832,1.1799131631851196,0,1.1867905378341674
2020-08-25,1.1794538497924805,1.184413194656372,1.178480863571167,1.179523468017578,0,1.1851516246795655
2020-08-26,1.183501958847046,1.1839923858642578,1.1776067018508911,1.1833338737487793,0,1.1828948259353638
2020-08-27,1.1842728853225708,1.189852952957153,1.1766228675842283,1.1840205192565918,0,1.1828794002532959
2020-08-28,1.1819632053375244,1.1920371055603027,1.1811953783035278,1.1820470094680786,0,1.1817987442016602
2020-08-31,1.1918240785598757,1.1963582038879397,1.188509464263916,1.1916537284851074,0,1.1842031955718995
2020-09-01,1.193901538848877,1.2011290788650513,1.1937304735183716,1.1939157247543335,0,1.1870927333831787
2020-09-02,1.1923214197158811,1.1924351453781128,1.182410478591919,1.1923072338104248,0,1.1888566255569457
2020-09-03,1.184735894203186,1.184805989265442,1.1789672374725342,1.1845955848693848,0,1.1889492273330688
2020-09-04,1.1839784383773804,1.186352252960205,1.178175449371338,1.184370994567871,0,1.18935227394104
2020-09-07,1.183445930480957,1.1848621368408203,1.181376814842224,1.183656096458435,0,1.1876766443252564
2020-09-08,1.182172775268555,1.1828720569610596,1.1767197847366333,1.181921362876892,0,1.1853308916091918
2020-09-09,1.177024483680725,1.183053970336914,1.175364375114441,1.1769136190414429,0,1.1822715044021606
2020-09-10,1.1806375980377195,1.1914690732955933,1.1802891492843628,1.1806375980377195,0,1.1814518451690674
2020-09-11,1.1824384927749634,1.1876484155654907,1.182592272758484,1.1826202869415283,0,1.181143856048584
2020-09-14,1.1842728853225708,1.188800573348999,1.1833059787750244,1.184356927871704,0,1.1813092470169066
2020-09-15,1.187000036239624,1.1900993585586548,1.1841466426849363,1.186690092086792,0,1.1822746992111206
2020-09-16,1.1844412088394165,1.1883004903793335,1.1814604997634888,1.1842728853225708,0,1.1837580442428588
2020-09-17,1.1803449392318726,1.1830118894577026,1.1741636991500854,1.1804285049438477,0,1.1836995124816894
2020-09-18,1.1848200559616089,1.1871000528335571,1.1831238269805908,1.1852554082870483,0,1.1841758251190186
2020-09-21,1.1845533847808838,1.187300205230713,1.17326819896698,1.1845533847808838,0,1.1842319250106812
2020-09-22,1.176800012588501,1.1773016452789309,1.169344425201416,1.1761800050735474,0,1.1821919202804565
2020-09-23,1.1708368062973022,1.172000527381897,1.1664936542510986,1.1707545518875122,0,1.1794710397720336
2020-09-24,1.1658544540405271,1.168100118637085,1.16296648979187,1.1661943197250366,0,1.1765729427337646
2020-09-25,1.1673243045806885,1.168510913848877,1.1613458395004272,1.1673650741577148,0,1.1730737924575805
2020-09-28,1.1635348796844482,1.167965054512024,1.1616694927215576,1.1635076999664309,0,1.1688700914382935
2020-09-29,1.167883276939392,1.1741636991500854,1.1666569709777832,1.1677740812301636,0,1.1670867443084716
2020-09-30,1.1742050647735596,1.1756407022476196,1.168606519699097,1.1742740869522097,0,1.167760396003723
2020-10-01,1.1726078987121582,1.1767003536224363,1.1718108654022217,1.1723741292953491,0,1.1691110849380493
2020-10-02,1.1744946241378784,1.1747002601623535,1.1697137355804443,1.1744118928909302,0,1.1705451488494873
2020-10-05,1.1720443964004517,1.179662585258484,1.1719304323196411,1.172195553779602,0,1.172247052192688
2020-10-06,1.1792453527450562,1.1807351112365725,1.1767336130142212,1.178828239440918,0,1.1745194673538208
2020-10-07,1.1737639904022217,1.178139328956604,1.172540545463562,1.173736572265625,0,1.1744312524795533
2020-10-08,1.176747441291809,1.178133845329285,1.173529863357544,1.1765536069869995,0,1.1752591609954834
2020-10-09,1.1767003536224363,1.1824523210525513,1.1758756637573242,1.1767059564590454,0,1.1757003068923948
2020-10-12,1.181683897972107,1.182732105255127,1.1788004636764526,1.1813349723815918,0,1.1776282072067261
2020-10-13,1.1816140413284302,1.1814186573028564,1.1735711097717283,1.1814186573028564,0,1.178101944923401
2020-10-14,1.1742188930511477,1.177024483680725,1.1721680164337158,1.1743981838226318,0,1.178192925453186
2020-10-15,1.1743981838226318,1.1760554313659668,1.1690163612365725,1.17475688457489,0,1.1777230739593505
2020-10-16,1.1707134246826172,1.1746740341186523,1.169494867324829,1.1705764532089231,0,1.1765256881713868
2020-10-19,1.171550154685974,1.179523468017578,1.1704941987991333,1.1715638637542725,0,1.17449893951416
2020-10-20,1.176885962486267,1.1839923858642578,1.1762629747390747,1.1768028736114502,0,1.1735533237457276
2020-10-21,1.1829839944839478,1.1882128715515137,1.1829279661178589,1.1829279661178589,0,1.1753063440322875
2020-10-22,1.1853959560394287,1.1869436502456665,1.1813349723815918,1.1851290464401243,0,1.177505898475647
2020-10-23,1.1815024614334106,1.1859582662582395,1.1788004636764526,1.181404709815979,0,1.1796637058258057
2020-10-26,1.184848070144653,1.1851009130477903,1.1804006099700928,1.184834122657776,0,1.1823232889175415
2020-10-27,1.180944323539734,1.183800458908081,1.179940938949585,1.180944323539734,0,1.183134961128235
2020-10-28,1.1784114837646484,1.178828239440918,1.1719304323196411,1.17816162109375,0,1.182220458984375
2020-10-29,1.1748672723770142,1.1759172677993774,1.165623426437378,1.1747430562973022,0,1.1801147222518922
2020-10-30,1.1678695678710938,1.1703435182571411,1.1643069982528689,1.1676785945892334,0,1.1773881435394287
2020-11-02,1.1642121076583862,1.165699481964111,1.162439227104187,1.164252758026123,0,1.1732609510421752
2020-11-03,1.1642799377441406,1.1741995811462402,1.163805603981018,1.1642799377441406,0,1.1699280738830566
2020-11-04,1.176221489906311,1.176885962486267,1.1607661247253418,1.1764568090438845,0,1.1694900751113892
2020-11-05,1.17326819896698,1.1856770515441897,1.171275615692139,1.1729930639266968,0,1.1691702604293823
2020-11-06,1.1817537546157837,1.1890605688095093,1.1796208620071411,1.1814186573028564,0,1.1719470977783204
2020-11-09,1.1893010139465332,1.1919234991073608,1.179746150970459,1.1893151998519895,0,1.1769648790359497
2020-11-10,1.182732105255127,1.184356927871704,1.178078293800354,1.1823265552520752,0,1.180655312538147
2020-11-11,1.1818794012069702,1.1832919120788574,1.1747292280197144,1.1819632053375244,0,1.1817868947982788
2020-11-12,1.1780297756195068,1.182300090789795,1.1759587526321411,1.1778701543807983,0,1.1827392101287841
2020-11-13,1.1803393363952637,1.1833899021148682,1.1799688339233398,1.1805260181427002,0,1.1824563264846801
2020-11-16,1.1845253705978394,1.186873197555542,1.1814744472503662,1.1844271421432495,0,1.1815011978149415
2020-11-17,1.1859441995620728,1.1892727613449097,1.1845533847808838,1.1859723329544067,0,1.1821436166763306
2020-11-18,1.186366319656372,1.1891002655029297,1.1851149797439575,1.186436653137207,0,1.1830410003662108
2020-11-19,1.1847639083862305,1.1855363845825195,1.1817398071289062,1.1842869520187378,0,1.1843878269195556
2020-11-20,1.1866477727890017,1.1890889406204224,1.185185194015503,1.1867464780807495,0,1.1856495141983032
2020-11-23,1.1866477727890017,1.1905895471572876,1.1803170442581177,1.1865352392196655,0,1.1860739946365357
2020-11-24,1.1842728853225708,1.1893858909606934,1.1838942766189575,1.1841803789138794,0,1.1857397317886353
2020-11-25,1.1900511980056765,1.192804932594299,1.1882835626602173,1.1900511980056765,0,1.1864767074584963
2020-11-26,1.1920002698898315,1.1940997838974,1.1886931657791138,1.1917530298233032,0,1.1879239797592165
2020-11-27,1.191599726676941,1.1961865425109863,1.1910717487335205,1.1911852359771729,0,1.1889143705368042
2020-11-30,1.1971460580825806,1.2002063989639282,1.1944148540496826,1.197074294090271,0,1.19101402759552
2020-12-01,1.193816065788269,1.2053565979003906,1.1935994625091553,1.1937732696533203,0,1.1929226636886596
2020-12-02,1.2074378728866575,1.210741639137268,1.2040793895721436,1.2069860696792605,0,1.196399998664856
2020-12-03,1.2114603519439695,1.2175003290176392,1.2102434635162354,1.2113430500030518,0,1.2002920150756835
2020-12-04,1.2145650386810305,1.2177746295928955,1.2133712768554688,1.2145354747772217,0,1.2048850774765014
2020-12-07,1.212135910987854,1.2163525819778442,1.2080796957015991,1.2120624780654907,0,1.2078830480575562
2020-12-08,1.2113136053085327,1.213415503501892,1.2097164392471311,1.2109469175338743,0,1.211382555961609
2020-12-09,1.2110936641693115,1.214900016784668,1.207394003868103,1.2109909057617188,0,1.2121137142181397
2020-12-10,1.207875370979309,1.2158055305480957,1.2080358266830444,1.2081671953201294,0,1.2113967180252074
2020-12-11,1.2144293785095217,1.216397047042847,1.210785746574402,1.214343786239624,0,1.2113695859909057
2020-12-14,1.213340401649475,1.217404007911682,1.2117539644241333,1.213356614112854,0,1.21161048412323
2020-12-15,1.214889645576477,1.2166485786437988,1.212694525718689,1.2148748636245728,0,1.2123256921768188
2020-12-16,1.2154301404953003,1.2212995290756226,1.2146978378295898,1.215376853942871,0,1.2131929874420166
2020-12-17,1.2199585437774658,1.2263002395629885,1.2192445993423462,1.219705581665039,0,1.215609622001648
2020-12-18,1.226271629333496,1.2268433570861816,1.2227181196212769,1.2261964082717896,0,1.2179780721664428
2020-12-21,1.221612811088562,1.223466157913208,1.213076949119568,1.221060872077942,0,1.2196325540542603
2020-12-22,1.223690629005432,1.2259002923965454,1.216604232788086,1.2238404750823977,0,1.2213927507400513
2020-12-23,1.2186651229858398,1.2219412326812744,1.2157758474349976,1.2185908555984497,0,1.2220397472381592
2020-12-24,1.2191405296325684,1.2217471599578855,1.2179378271102903,1.219393253326416,0,1.2218761444091797
2020-12-25,1.2184720039367676,1.2212995290756226,1.2167004346847534,1.2184720039367676,0,1.220316219329834
2020-12-28,1.2205095291137695,1.2252004146575928,1.218353271484375,1.220703125,0,1.2200955629348755
2020-12-29,1.2223445177078247,1.2275993824005127,1.2220009565353394,1.2220009565353394,0,1.219826340675354
2020-12-30,1.225295066833496,1.2308752536773682,1.2252049446105957,1.2253249883651731,0,1.2211523294448852
2020-12-31,1.2299896478652954,1.230950951576233,1.222299575805664,1.229906439781189,0,1.2233221530914307
2021-01-01,1.218026876449585,1.221699357032776,1.2134994268417358,1.217285394668579,0,1.223233127593994
2021-01-04,1.2250697612762451,1.23099946975708,1.2171372175216677,1.2249047756195068,0,1.2241451740264893
2021-01-05,1.2251598834991455,1.2294830083847046,1.2249947786331177,1.225295066833496,0,1.2247082471847535
