Date,Close,High,Low,Open,Volume,diff_close,diff_high,diff_low,diff_open,diff_volume,pct_change_close,pct_change_high,pct_change_low,pct_change_open,pct_change_volume,log_return,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,ema_50,rsi,bb_upper,bb_mid,bb_lower,bb_width,bb_position,macd,macd_signal,macd_diff,adx,adx_neg,adx_pos,cmf,momentum,roc,atr,stoch_k,stoch_d,williams_r,obv,force_index,cci,sma_200,price_sma200_ratio,ema_12,ema_26,ema_12_26_ratio,high_low_ratio,close_open_ratio
2020-10-20,1.176885962486267,1.1839923858642578,1.1762629747390747,1.1768028736114502,0,0.005335807800293191,0.0044689178466799095,0.005768775939941406,0.005239009857177734,0.0,0.0045544851656167396,0.003788748564868216,0.004928495968506086,0.004471809023188333,0.0,0.004544144882611173,1.1735533237457276,1.1758276343345642,1.1733153700828551,1.1796822094917296,1.1746395003130692,1.1749685465362132,1.1755577774296926,1.1732222103760659,51.20611030423124,1.1827947433380637,1.1733153700828551,1.1638359968276466,0.016158269970569183,0.6883348353990627,-0.0007364788442787429,-0.000777345509347329,4.086666506858611e-05,13.426727319957788,17.50958123158038,19.61056819121722,0.0,-0.20007628211524056,0.20360572958296858,0.008181375714441655,52.54799885375801,32.873788866421705,-47.45200114624199,0,0.0,104.48097686208075,1.1287665343284607,1.0426300981596996,1.1750619291982154,1.1757984080424941,0.9993736351067996,1.0065711590785196,1.000070605601567
2020-10-21,1.1829839944839478,1.1882128715515137,1.1829279661178589,1.1829279661178589,0,0.006098031997680664,0.004220485687255859,0.00666499137878418,0.006125092506408691,0.0,0.005181497776384436,0.0035646223215997086,0.005666242602138105,0.005204858556821401,0.0,0.005168120008133394,1.1753063440322875,1.1767496347427369,1.1739227294921875,1.1798688125610353,1.1774209983700288,1.1764259007085285,1.1762650361967646,1.1736050254391202,57.06327297443569,1.1842111102869102,1.1739227294921875,1.1636343486974647,0.017528207838983133,0.9403639976277,-4.996523188061097e-05,-0.0006318694538539854,0.0005819042219733744,13.522750373313501,15.824321567550715,21.309355616032903,0.0,0.785507491890818,0.9333774485926869,0.008406056668070578,72.76131452133706,48.71611439979572,-27.23868547866294,0,0.0,180.58082010364882,1.1291160047054292,1.0477081093120915,1.1762807084729434,1.176330673704824,0.999957524501403,1.004467647722455,1.0000473641402465
2020-10-22,1.1853959560394287,1.1869436502456665,1.1813349723815918,1.1851290464401243,0,0.002411961555480957,-0.001269221305847168,-0.0015929937362670898,0.002201080322265403,0.0,0.002038879280469974,-0.0010681767015281451,-0.0013466532045015578,0.001860705288327047,0.0,0.002036803587023197,1.177505898475647,1.1776144862174989,1.1748998045921326,1.179989128112793,1.180079317593162,1.178056819859601,1.1771346476103517,1.1740674148744266,59.15189166799968,1.18563943438564,1.1748998045921326,1.1641601747986252,0.018281779861620915,0.9886644907276742,0.0006808781524227925,-0.00036931993259862984,0.0010501980850214222,13.302249681604412,16.438364908392657,20.269056187746834,0.0,0.7349508011783283,0.5215711285234357,0.008206243896356586,85.32589795816963,70.21173711108824,-14.674102041830364,0,0.0,155.30860927308842,1.1294659823179245,1.0495189537330933,1.1776830542524026,1.1770021760999798,1.0005784850412758,1.0047477455549865,1.0002252156422173
2020-10-23,1.1815024614334106,1.1859582662582395,1.1788004636764526,1.181404709815979,0,-0.0038934946060180664,-0.0009853839874269799,-0.00253450870513916,-0.0037243366241452858,0.0,-0.003284551955978321,-0.0008301859883770302,-0.002145461502785717,-0.0031425578803695453,0.0,-0.0032899579374845926,1.1796637058258057,1.1780946969985961,1.1756087124347687,1.17998605966568,1.180553698873245,1.1786833001457482,1.1775506298792144,1.17435898532772,54.53980279422582,1.1861239785831956,1.1756087124347687,1.1650934462863418,0.017889057876491993,0.780247257437399,0.0009351247880500235,-0.00010843098846889917,0.0010435557765189228,12.617989209703271,17.631175212630563,18.99460773487293,0.0,0.4080994618715972,0.6592867982376228,0.00813135523103018,65.04359381986148,74.37693543312274,-34.956406180138515,0,0.0,102.04098068230378,1.1298037052154541,1.0457590606043352,1.178270655357173,1.1773355305691229,1.0007942721201983,1.0060721070294314,1.0000827418551996
2020-10-26,1.184848070144653,1.1851009130477903,1.1804006099700928,1.184834122657776,0,0.0033456087112424537,-0.0008573532104492188,0.0016001462936401367,0.003429412841797097,0.0,0.0028316561500714155,-0.0007229202197428508,0.0013574360911341454,0.0029028264516832714,0.0,0.00282765456409247,1.1823232889175415,1.1784111142158509,1.176674371957779,1.179977912902832,1.1819851559637145,1.1798041674182762,1.1782456241902086,1.1747703219872077,57.59911765328946,1.1863669443726763,1.176674371957779,1.1669817995428817,0.016474519452260288,0.9216475171395813,0.0013905503423525811,0.00019136527769539688,0.0011991850646571843,11.982604485795074,16.880578093923965,18.185966355905517,0.0,0.2677680704608242,0.688391456704704,0.007886280077220705,82.47180684584295,77.61376620795802,-17.528193154157055,0,0.0,112.45533674140935,1.1301806491613389,1.0483705158320316,1.1792825653244776,1.177892014982125,1.0011805414457908,1.0039819558190644,1.0000117716789299
2020-10-27,1.180944323539734,1.183800458908081,1.179940938949585,1.180944323539734,0,-0.0039037466049189895,-0.0013004541397092506,-0.0004596710205078125,-0.003889799118041992,0.0,-0.0032947233516972263,-0.0010973362060491265,-0.00038941950438287076,-0.003282990457192936,0.0,-0.003300162903845182,1.183134961128235,1.1783441424369812,1.177327424287796,1.179843831062317,1.1816382118223876,1.1800114685312686,1.1785026431758776,1.17501243969515,53.10809981419018,1.1862956948910428,1.177327424287796,1.1683591536845492,0.015234964238893844,0.7016497612498814,0.0014201085221987597,0.00043711392659606945,0.0009829945956026903,11.299071088871417,16.537391546313227,17.355267825795632,0.0,-0.05667821854445267,0.3606670044954839,0.007673483728495521,62.13609717323337,69.88383261297928,-37.86390282676663,0,0.0,72.07006539294359,1.1305369049310685,1.0445871500424297,1.179538220434517,1.1781181119123183,1.0012054042017007,1.0032709433422422,1.0
2020-10-28,1.1784114837646484,1.178828239440918,1.1719304323196411,1.17816162109375,0,-0.0025328397750856713,-0.004972219467163086,-0.008010506629943848,-0.0027827024459841088,0.0,-0.0021447579912098336,-0.004200217553344543,-0.006788904737109136,-0.0023563366964187704,0.0,-0.0021470612785488377,1.182220458984375,1.1787634015083313,1.1775377452373506,1.1795163416862489,1.1805626358031414,1.1797205622100648,1.178493961327189,1.1751457355410126,50.36423942109139,1.186399920433566,1.1775377452373506,1.168675570041135,0.015052044373200377,0.5492959407793591,0.0012250331708214546,0.0005946977754411466,0.000630335395380308,11.720831229830214,22.531593384210574,15.917006571381066,0.0,0.3570535901195153,-0.2769280526775647,0.007769227120752483,48.94182522728343,64.51657641545326,-51.05817477271657,0,0.0,-24.88309414320307,1.1308861553668976,1.0420248565005485,1.1793648763314604,1.178139843160639,1.0010398028535687,1.005885850329549,1.000212078433404
2020-10-29,1.1748672723770142,1.1759172677993774,1.165623426437378,1.1747430562973022,0,-0.0035442113876342773,-0.0029109716415405273,-0.006307005882263184,-0.003418564796447754,0.0,-0.003007617828291731,-0.0024693772545872905,-0.00538172378524171,-0.0029016093677148858,0.0,-0.003012149800032766,1.1801147222518922,1.1788103103637695,1.1776507139205932,1.1793266868591308,1.1786641813277656,1.178838145876783,1.1781485623795533,1.1751348154169343,46.72627077530804,1.1863140105923005,1.1776507139205932,1.1689874172488859,0.014712845785769103,0.3393543676814616,0.0007755067515455849,0.0006308595706620342,0.00014464718088355068,12.938777151702501,25.542150311302976,14.128174924460138,0.0,0.03994288826771297,-0.570979077383928,0.008127714992646628,40.9210845725986,50.66633565770514,-59.0789154274014,0,0.0,-101.13949620119216,1.1312122720479965,1.0385913425868187,1.1786729372615457,1.17789743051,1.0006583822423398,1.0088311894978481,1.0001057389350343
2020-10-30,1.1678695678710938,1.1703435182571411,1.1643069982528689,1.1676785945892334,0,-0.00699770450592041,-0.005573749542236328,-0.0013164281845090553,-0.007064461708068848,0.0,-0.005956166003128649,-0.004739916399618016,-0.0011293769108026153,-0.00601362286859175,0.0,-0.005973974709475419,1.1773881435394287,1.1785259246826172,1.177319461107254,1.1789367485046387,1.1750659768422085,1.1768438589666577,1.1771696105216047,1.17484990374847,40.50516303584957,1.1868983847723453,1.177319461107254,1.1677405374421626,0.01627242899065396,0.00673512147306413,-0.000143745437835463,0.0004759385689625348,-0.0006196840067979978,14.224648542266465,24.353984635469715,12.844431420676672,0.0,-0.24291656280395119,-0.5407275609026811,0.008301469216325104,14.902486822879775,34.921798874253945,-85.09751317712022,0,0.0,-168.5553883148184,1.1315240097045898,1.032120889927906,1.1770108804322454,1.177154625870081,0.9998778873780246,1.0051846463289584,1.0001635495270234
2020-11-02,1.1642121076583862,1.165699481964111,1.162439227104187,1.164252758026123,0,-0.0036574602127075195,-0.004644036293030007,-0.0018677711486818627,-0.0034258365631103516,0.0,-0.0031317368936795154,-0.003968096734491944,-0.001604191292747137,-0.002933886584018053,0.0,-0.0031366510442316082,1.1732609510421752,1.1777921199798584,1.1769278466701507,1.178624954223633,1.1714480204476012,1.1745471769106084,1.1759355626298695,1.1744327352743493,37.68131485263615,1.187879449861774,1.1769278466701507,1.1659762434785275,0.01861049209194653,-0.08054235481662626,-0.0011540823503262132,0.00014993438510478525,-0.0013040167354309985,15.637974205308359,24.835034026919832,12.2290808781233,0.0,-0.6263536390855228,-0.8673443389609327,0.008096388612795222,6.878656830323073,20.900742741933826,-93.12134316967693,0,0.0,-191.93607749345338,1.1318323910236359,1.028608225821728,1.1750418384670365,1.1761959208173627,0.9990188009243186,1.0028046669313164,0.9999650845854076
2020-11-03,1.1642799377441406,1.1741995811462402,1.163805603981018,1.1642799377441406,0,6.783008575439453e-05,0.008500099182129128,0.0013663768768310547,2.7179718017578125e-05,0.0,5.826265274877507e-05,0.007291844350661547,0.0011754394079033226,2.3345203891578237e-05,0.0,5.826095554634443e-05,1.1699280738830566,1.1765315175056457,1.176179575920105,1.1783214759826661,1.1690586595464478,1.1726804061530687,1.174825503116943,1.1740345863515962,37.767965616838545,1.188370463056157,1.176179575920105,1.1639886887840531,0.02072963582370516,0.01194535544612544,-0.0019270939717865865,-0.00026547128627348916,-0.0016616226855130974,15.237807038150581,22.602942297959753,18.48000784102942,0.0,-1.071133919848548,-0.5495355911051156,0.008260502080825719,7.141832982585972,9.640992211929616,-92.85816701741403,0,0.0,-124.26335037986264,1.1321439057588578,1.0283851123711545,1.1733861614327448,1.1753132554045314,0.9983603571533588,1.008931025189832,1.0
2020-11-04,1.176221489906311,1.176885962486267,1.1607661247253418,1.1764568090438845,0,0.01194155216217041,0.0026863813400268555,-0.0030394792556762695,0.012176871299743874,0.0,0.010256598756917423,0.0022878404856903067,-0.002611672641272045,0.010458714356392118,0.0,0.010204356761020732,1.1694900751113892,1.1758552670478821,1.1763024508953095,1.1781758666038513,1.1714462696664023,1.173324239562749,1.1749584542397398,1.1741203472753106,50.75096267328992,1.1884429070977525,1.1763024508953095,1.1641619946928665,0.020641725592261764,0.4966656529355888,-0.0015581662209995795,-0.0005240102732187072,-0.0010341559477808722,15.280409039020016,22.11383521902212,16.068029079412717,0.0,-0.5716480196832013,0.39873113427134976,0.00882188320083283,56.310371785962474,23.443620532957183,-43.689628214037526,0,0.0,-64.99867123434565,1.1325137317180634,1.0385935790128933,1.1738223658132934,1.175380532034293,0.9986743304159523,1.0138872400025798,0.9997999763903235
2020-11-05,1.17326819896698,1.1856770515441897,1.171275615692139,1.1729930639266968,0,-0.0029532909393310547,0.008791089057922585,0.010509490966797097,-0.003463745117187722,0.0,-0.0025108289252275817,0.007469788355152662,0.009053926318950634,-0.002944217833209528,0.0,-0.002513986342437094,1.1691702604293823,1.1746424913406373,1.176128488779068,1.1779557728767396,1.1720535794332616,1.1733140503635182,1.174797477547096,1.1740869296945917,48.07948876054867,1.1883379670314014,1.176128488779068,1.1639190105267345,0.020762150341257384,0.3828660097927886,-0.0014869535427965985,-0.0007165989271342855,-0.000770354615662313,14.441287288984823,19.64671110347632,21.085665624806403,0.0,-1.0230975574582892,-0.3074013655192463,0.009220422675919826,45.55029534398888,36.33416670417912,-54.44970465601112,0,0.0,8.344212632814191,1.1328716450929641,1.03565854441586,1.173737109375399,1.1752240629181956,0.9987347488962195,1.01229551410369,1.0002345581135512
2020-11-06,1.1817537546157837,1.1890605688095093,1.1796208620071411,1.1814186573028564,0,0.008485555648803711,0.003383517265319602,0.00834524631500222,0.008425593376159668,0.0,0.007232409142491791,0.002853658389451841,0.007124921071690604,0.007182986528457613,0.0,0.007206380695062468,1.1719470977783204,1.1746676206588744,1.1763811588287354,1.1779515838623047,1.175286971160769,1.1748485420457482,1.175459980125066,1.1743875894954228,55.35175517015497,1.1888342430991135,1.1763811588287354,1.1639280745583573,0.021171852637927282,0.7157134598305096,-0.0007373043723024608,-0.0007207400161679206,-1.6564356134540206e-05,14.108670071489751,17.359574052486135,21.1251701285274,0.0,0.021268951235884473,-0.10399463339322094,0.009689847473534787,74.17579871161276,58.678821947188055,-25.82420128838724,0,0.0,91.37349915571062,1.1332658499479293,1.0427859929513292,1.1749704394123812,1.1757077437846837,0.9993728846507984,1.0080023227007926,1.0002836397672035
2020-11-09,1.1893010139465332,1.1919234991073608,1.179746150970459,1.1893151998519895,0,0.007547259330749512,0.0028629302978515625,0.0001252889633178711,0.007896542549133079,0.0,0.006386490672249501,0.0024077245288840476,0.00010621121357989871,0.006683949419895363,0.0,0.006366183456068054,1.1769648790359497,1.1751129150390625,1.1767620146274567,1.1779011225700378,1.1799583187560239,1.1774762642095271,1.1767781738223486,1.1749724296699762,60.63321991098991,1.1902623785505482,1.1767620146274567,1.1632616507043652,0.022944934923592855,0.9643948633721415,0.00046049050130481106,-0.00048449391267337433,0.0009449844139781853,14.159142894921903,15.829348433852875,21.335415898708316,0.0,0.37582403297803946,0.32943067564966466,0.00986752609234672,91.58309962619612,70.43639789393261,-8.416900373803886,0,0.0,125.61187881840225,1.1336674576997756,1.0490739642113736,1.1771751431868662,1.1767146526855614,1.0003913357416379,1.0103220070918517,0.9999880722070499
2020-11-10,1.182732105255127,1.184356927871704,1.178078293800354,1.1823265552520752,0,-0.00656890869140625,-0.007566571235656738,-0.0016678571701049805,-0.006988644599914329,0.0,-0.005523335652097172,-0.006348202079515475,-0.001413742412919139,-0.0058761921152475916,0.0,-0.0055386456714018525,1.180655312538147,1.175291693210602,1.1768179178237914,1.1776777338981628,1.180882914255725,1.1784318716723634,1.1773452149111847,1.1752767306733156,54.58143381257591,1.1904071521357604,1.1768179178237914,1.1632286835118224,0.02309488002544803,0.7176056169009644,0.0008696705152004824,-0.00021366102709860298,0.0010833315422990855,13.92879746329744,15.75148042654854,19.61899695896087,0.0,0.15138577490547483,0.10407458823441572,0.009964325667620469,70.5001013899995,78.75299990926948,-29.499898610000496,0,0.0,58.140189878170254,1.1340496551990509,1.0429279704225396,1.178030060428137,1.1771603899129366,1.0007387867640236,1.005329555857528,1.0003430101449131
2020-11-11,1.1818794012069702,1.1832919120788574,1.1747292280197144,1.1819632053375244,0,-0.0008527040481567383,-0.0010650157928466797,-0.0033490657806396484,-0.00036334991455078125,0.0,-0.0007209612763262596,-0.0008992354988461848,-0.002842821057194689,-0.00030731773124503814,0.0,-0.000721221293889815,1.1817868947982788,1.175638484954834,1.1772009432315826,1.1774688935279847,1.1812150765728067,1.17905869522411,1.17777704217745,1.1755356589295374,53.830347404230885,1.19090689785676,1.1772009432315826,1.1634949886064052,0.023285667080001907,0.670672459647334,0.001112320396716271,5.1535257664371814e-05,0.0010607851390518992,13.175157455117946,17.199946723358646,18.40254084555787,0.0,0.29428747853363485,-0.2505527090338638,0.009864208409872082,67.76333661097232,76.61551254238933,-32.23666338902769,0,0.0,33.83731735283964,1.1344354110956192,1.041821675916772,1.1786222667018036,1.1775099463050873,1.0009446377928328,1.0072890704129134,0.9999290975132087
2020-11-12,1.1780297756195068,1.182300090789795,1.1759587526321411,1.1778701543807983,0,-0.003849625587463379,-0.0009918212890625,0.0012295246124267578,-0.004093050956726074,0.0,-0.003257206770447163,-0.0008381881756632792,0.0010466451188069215,-0.0034629258662559614,0.0,-0.0032625230156320003,1.1827392101287841,1.1759547352790833,1.1773825228214263,1.1773347711563111,1.1801533095883734,1.1788716189323638,1.1778011120290746,1.1756334674271833,50.45474105180884,1.1910312446722882,1.1773825228214263,1.1637338009705644,0.023184855535573392,0.5237111139472618,0.0009826620473745162,0.0002377606156064007,0.0007449014317681155,12.47534887609413,16.389470560325417,17.535397421542797,0.0,0.26917961857038014,-0.24679808032704512,0.009612574820427919,55.40791301120647,64.55711700405944,-44.59208698879353,0,0.0,16.791519004956406,1.1348244047164917,1.0380722962278988,1.178531114227604,1.1775484521802295,1.0008344981860875,1.0053924834892891,1.0001355168378405
2020-11-13,1.1803393363952637,1.1833899021148682,1.1799688339233398,1.1805260181427002,0,0.002309560775756836,0.0010898113250732422,0.0040100812911987305,0.0026558637619018555,0.0,0.0019605283529799955,0.0009217721740555351,0.003410052675931974,0.002254801814974172,0.0,0.0019586090254565085,1.1824563264846801,1.1772017121315002,1.1778638184070587,1.1772619891166687,1.1802153185240036,1.179138476652891,1.1780428476829972,1.1758180113082846,52.38392565290236,1.191213507605848,1.1778638184070587,1.1645141292082692,0.022667627598653175,0.5927181880919552,0.0010541179090917119,0.00040103207430346296,0.0006530858347882489,11.998498500925146,15.715382090807026,17.65041254003149,0.0,1.067736403723665,0.16359757666790217,0.009308828511494591,62.8204784842769,61.99724270215191,-37.1795215157231,0,0.0,42.253155687713026,1.1352346134185791,1.0397316311919513,1.1788093022533979,1.1777551843443061,1.0008950229411884,1.0028992869075648,0.9998418656221315
