Date,Close,High,Low,Open,Volume,diff_close,diff_high,diff_low,diff_open,diff_volume,pct_change_close,pct_change_high,pct_change_low,pct_change_open,pct_change_volume,log_return
2020-01-15,1.113089919090271,1.1163455247879028,1.112025499343872,1.1129660606384275,0,-0.00048339366912841797,0.001766800880432129,0.0014696121215820312,-0.00048327445983908923,0.0,-0.00043409236158020725,0.0015851737006409294,0.0013233121705003015,-0.0004340336327889327,,-0.0004341866069445138
2020-01-16,1.1154004335403442,1.117193579673767,1.112978458404541,1.1152697801589966,0,0.002310514450073242,0.0008480548858642578,0.0009529590606689453,0.0023037195205690697,0.0,0.0020757662165888924,0.0007596706100696515,0.0008569579215864653,0.0020698919778807667,,0.0020736147906197213
2020-01-17,1.1139578819274902,1.1145004034042358,1.1087580919265747,1.113800287246704,0,-0.001442551612854004,-0.00269317626953125,-0.004220366477966309,-0.0014694929122924805,0.0,-0.0012933037942931547,-0.002410662143545128,-0.0037919570195601437,-0.0013176120598219487,,-0.001294140833420409
2020-01-20,1.1094592809677124,1.1104941368103027,1.1077508926391602,1.1095207929611206,0,-0.004498600959777832,-0.0040062665939331055,-0.0010071992874145508,-0.004279494285583496,0.0,-0.004038394119527999,-0.003594674871086667,-0.0009084030996017178,-0.0038422456292971363,,-0.004046570453323238
2020-01-21,1.109693169593811,1.1119760274887085,1.1086474657058716,1.1096439361572266,0,0.0002338886260986328,0.0014818906784057617,0.0008965730667114258,0.00012314319610595703,0.0,0.00021081316828008845,0.0013344425956738348,0.0008093634342061229,0.00011098773171913656,,0.00021079095030663436
2020-01-22,1.108561396598816,1.1097793579101562,1.1071622371673584,1.1085859537124634,0,-0.0011317729949951172,-0.002196669578552246,-0.0014852285385131836,-0.0010579824447631836,0.0,-0.0010198972346647794,-0.0019754648699695787,-0.0013396761228940957,-0.0009534431814470778,,-0.0010204176837492315
2020-01-23,1.1096439361572266,1.1103215217590332,1.1037039756774902,1.1097548007965088,0,0.0010825395584106445,0.0005421638488769531,-0.003458261489868164,0.0011688470840454102,0.0,0.0009765264799332929,0.0004885330088477691,-0.0031235363470452082,0.0010543585548159484,,0.0009760499881296328
2020-01-24,1.1055220365524292,1.1060845851898191,1.1021226644515991,1.105534315109253,0,-0.004121899604797363,-0.004236936569214089,-0.0015813112258911133,-0.004220485687255859,0.0,-0.0037146146349177345,-0.003815954645733366,-0.0014327312945670023,-0.0038030794588378436,,-0.0037215309488002925
2020-01-27,1.102535843849182,1.103996515274048,1.1010063886642456,1.1026331186294556,0,-0.0029861927032472924,-0.0020880699157710403,-0.0011162757873535156,-0.0029011964797973633,0.0,-0.002701160722729412,-0.0018878031063173095,-0.0010128416948116392,-0.0026242482391970468,,-0.0027048154401574376
2020-01-28,1.101976990699768,1.102657437324524,1.099855899810791,1.101964831352234,0,-0.0005588531494138405,-0.0013390779495241478,-0.0011504888534545898,-0.0006682872772214576,0.0,-0.0005068798012614062,-0.0012129367538734614,-0.0010449429406584887,-0.0006060830805192374,,-0.0005070083082547705
2020-01-29,1.1022562980651855,1.1030223369598389,1.099323868751526,1.102292776107788,0,0.00027930736541748047,0.0003648996353149414,-0.0005320310592649147,0.0003279447555539772,0.0,0.0002534602516883755,0.00033092746936924655,-0.0004837279677787354,0.0002976000197316697,,0.00025342813606535716
2020-01-30,1.1016855239868164,1.1036553382873535,1.1008244752883911,1.101406455039978,0,-0.0005707740783691406,0.0006330013275146484,0.0015006065368650123,-0.0008863210678100586,0.0,-0.000517823376805393,0.0005738789744360595,0.0013650267946689887,-0.0008040704675028598,,-0.000517957493631393
2020-01-31,1.1029127836227417,1.1090162992477417,1.1017948389053345,1.1028763055801392,0,0.001227259635925293,0.005360960960388184,0.0009703636169433594,0.0014698505401611328,0.0,0.001113983627091697,0.004857459366533146,0.0008814880471195163,0.001334521450673476,,0.0011133636077491934
2020-02-03,1.1089794635772705,1.108905553817749,1.104349970817566,1.108905553817749,0,0.006066679954528809,-0.00011074542999267578,0.0025551319122314453,0.006029248237609863,0.0,0.0055005980931706056,-9.98591545208205e-05,0.00231906324299902,0.00546683994125563,,0.005485525052044301
2020-02-04,1.1062926054000854,1.1065618991851809,1.1033873558044434,1.1062926054000854,0,-0.0026868581771850586,-0.0023436546325681373,-0.0009626150131225586,-0.0026129484176635742,0.0,-0.002422820498873768,-0.0021134844392287633,-0.0008716575710233654,-0.0023563308964119623,,-0.002425760277789674
2020-02-05,1.1047282218933103,1.1048502922058103,1.0998317003250122,1.104472041130066,0,-0.0015643835067751244,-0.0017116069793705613,-0.0035556554794311523,-0.0018205642700195312,0.0,-0.0014140775226544333,-0.0015467792453642826,-0.0032224906880855553,-0.0016456444354169264,,-0.0014150782738122072
2020-02-06,1.100231051445007,1.1012852191925049,1.0965512990951538,1.1000494956970217,0,-0.004497170448303223,-0.003565073013305442,-0.0032804012298583984,-0.0044225454330442115,0.0,-0.0040708387449320815,-0.00322674758603525,-0.0029826392791633127,-0.004004216737364508,,-0.00407914716479985
2020-02-07,1.0982975959777832,1.0986994504928589,1.0946906805038452,1.0981045961380005,0,-0.001933455467223899,-0.002585768699645996,-0.0018606185913085938,-0.0019448995590212181,0.0,-0.0017573176694881676,-0.0023479555110546,-0.0016967911969498761,-0.0017680109546241995,,-0.0017588635635339997
2020-02-10,1.0949305295944214,1.0961307287216189,1.090959906578064,1.0948705673217771,0,-0.0033670663833618164,-0.0025687217712400123,-0.00373077392578125,-0.0032340288162233666,0.0,-0.0030657140611913825,-0.002337965828678401,-0.0034080621971350755,-0.0029451008834653347,,-0.003070422989157765
2020-02-11,1.0913456678390503,1.0927003622055054,1.089348316192627,1.091226577758789,0,-0.0035848617553710938,-0.0034303665161135033,-0.0016115903854370117,-0.003643989562988059,0.0,-0.0032740540687078434,-0.003129523172946902,-0.0014772223761109204,-0.0033282377586437706,,-0.003279425511196765
2020-02-12,1.091941475868225,1.0924997329711914,1.0887079238891602,1.0921800136566162,0,0.0005958080291748047,-0.00020062923431396484,-0.0006403923034667969,0.0009534358978271484,0.0,0.0005459388777842022,-0.0001836086462980724,-0.0005878673459606132,0.0008737286254385523,,0.000545789907371758
2020-02-13,1.0875948667526243,1.0890873670578003,1.0835527181625366,1.0876421928405762,0,-0.004346609115600808,-0.0034123659133911133,-0.005155205726623535,-0.004537820816040039,0.0,-0.003980624613736494,-0.0031234478237451846,-0.0047351595533610125,-0.004154828653975651,,-0.003988568387690097
2020-02-14,1.0845986604690552,1.0862481594085691,1.0831302404403689,1.0845986604690552,0,-0.002996206283569114,-0.002839207649231179,-0.0004224777221677467,-0.003043532371520996,0.0,-0.00275489189509992,-0.0026069604102574306,-0.00038990047746290113,-0.002798284575161847,,-0.002758693593560904
2020-02-17,1.0841753482818604,1.0854003429412842,1.0830246210098269,1.0840578079223633,0,-0.0004233121871948242,-0.0008478164672849342,-0.00010561943054199219,-0.0005408525466918945,0.0,-0.00039029385027244956,-0.000780499796424583,-9.751313978556553e-05,-0.0004986660655269537,,-0.00039037003474076096
2020-02-18,1.0840108394622805,1.0839003324508667,1.078690528869629,1.0837054252624512,0,-0.00016450881957985608,-0.0015000104904174805,-0.004334092140197976,-0.0003523826599121094,0.0,-0.00015173635873622082,-0.0013819882222928515,-0.004001840822563052,-0.0003250589196783782,,-0.00015174787186215667
2020-02-19,1.079540491104126,1.0808473825454712,1.078360080718994,1.0794706344604492,0,-0.004470348358154519,-0.003052949905395508,-0.00033044815063498767,-0.004234790802001953,0.0,-0.004123896362855595,-0.0028166334246731983,-0.00030634194126211156,-0.003907695489275942,,-0.004132423073716513
2020-02-20,1.081009864807129,1.0821000337600708,1.0779578685760498,1.080964207649231,0,0.0014693737030029297,0.0012526512145996094,-0.0004022121429441139,0.0014935731887817383,0.0,0.0013611103197250785,0.0011589529056816872,-0.0003729850076386043,0.0013836163218357012,,0.001360184848757387
2020-02-21,1.078799843788147,1.0863661766052246,1.078771948814392,1.078771948814392,0,-0.0022100210189819336,0.004266142845153809,0.0008140802383422852,-0.002192258834838867,0.0,-0.002044404117788723,0.003942466234226005,0.0007552059890965079,-0.0020280586714396254,,-0.0020464967645173063
2020-02-24,1.0839051008224487,1.0863661766052246,1.0808473825454712,1.0838581323623655,0,0.005105257034301758,0.0,0.0020754337310791016,0.005086183547973411,0.0,0.004732348696283584,0.0,0.0019238855194187998,0.004714790325761831,,0.004721186336458318
2020-02-25,1.0849199295043943,1.088174819946289,1.083177089691162,1.084904670715332,0,0.0010148286819455787,0.0018086433410644531,0.002329707145690918,0.0010465383529665306,0.0,0.0009362707871525267,0.0016648560862932982,0.0021554450547904835,0.000965567652922994,,0.0009358327590463808
2020-02-26,1.0881996154785156,1.090358018875122,1.085564136505127,1.0881001949310305,0,0.003279685974121316,0.002183198928833008,0.0023870468139648438,0.0031955242156984642,0.0,0.003022975138468942,0.0020062942909677695,0.0022037456632741925,0.002945442398723852,,0.0030184151366617726
2020-02-27,1.088589429855347,1.1005700826644895,1.088565707206726,1.088565707206726,0,0.00038981437683127673,0.010212063789367454,0.003001570701599121,0.00046551227569557874,0.0,0.00035821955024295526,0.009365789596249119,0.0027649869783488157,0.0004278211490671424,,0.00035815540493814473
2020-02-28,1.0997228622436523,1.10527765750885,1.095158338546753,1.0995535850524902,0,0.011133432388305442,0.004707574844360574,0.0065926313400268555,0.01098787784576416,0.0,0.010227393434993015,0.004277396704227554,0.0060562548465206145,0.01009390409142985,,0.010175447527352655
2020-03-02,1.1051311492919922,1.116407871246338,1.103728413581848,1.1052532196044922,0,0.005408287048339844,0.011130213737487793,0.008570075035094993,0.005699634552001953,0.0,0.00491786361275226,0.010070061275438968,0.00782542097653871,0.0051835896217189426,,0.004905810422639446
2020-03-03,1.114404797554016,1.120749592781067,1.1097301244735718,1.1144297122955322,0,0.009273648262023704,0.004341721534729004,0.006001710891723855,0.009176492691040039,0.0,0.008391445909351924,0.0038890101427553336,0.005437670008192397,0.008302615661525792,,0.008356433460812803
2020-03-04,1.118067979812622,1.1185681819915771,1.109693169593811,1.1177304983139038,0,0.003663182258606179,-0.002181410789489746,-3.695487976074219e-05,0.003300786018371582,0.0,0.003287119964528573,-0.0019463855294176158,-3.330078092478317e-05,0.002961861104342267,,0.0032817291958698153
2020-03-05,1.113908290863037,1.1204482316970823,1.1121737957000732,1.113908290863037,0,-0.004159688949584961,0.001880049705505149,0.002480626106262207,-0.0038222074508666992,0.0,-0.0037204257922510697,0.0016807645128593673,0.002235416216151087,-0.003419614528397008,,-0.0037273637898381047
2020-03-06,1.1223849058151243,1.135473370552063,1.1213905811309814,1.1223849058151243,0,0.00847661495208718,0.01502513885498069,0.009216785430908203,0.00847661495208718,0.0,0.007609796086103016,0.013409935800624107,0.00828718089433722,0.007609796086103016,,0.007580987646460575
2020-03-09,1.1386020183563232,1.1495838165283203,1.1356796026229858,1.1386150121688845,0,0.016217112541198953,0.014110445976257324,0.014289021492004395,0.01623010635376021,0.0,0.014448797785124645,0.012426928136057391,0.012742234269163433,0.014460374751719574,,0.014345408615899148
2020-03-10,1.139796018600464,1.1422958374023438,1.1334141492843628,1.1397439241409302,0,0.001194000244140847,-0.0072879791259765625,-0.002265453338623047,0.0011289119720456764,0.0,0.0010486546000194608,-0.0063396674702553835,-0.001994799707057071,0.0009914782081568152,,0.0010481051458759174
2020-03-11,1.1316505670547483,1.1365960836410522,1.1259005069732666,1.1316184997558594,0,-0.008145451545715776,-0.005699753761291504,-0.007513642311096191,-0.0081254243850708,0.0,-0.007146411649794571,-0.004989735211022972,-0.006629211675044155,-0.007129166660129638,,-0.007172069563950822
2020-03-12,1.1261515617370603,1.1332857608795166,1.1080824136734009,1.1260753870010376,0,-0.005499005317687988,-0.0033103227615356445,-0.017818093299865723,-0.005543112754821777,0.0,-0.004859278542138523,-0.002912488270178759,-0.01582563751371402,-0.004898393545190061,,-0.004871123222760194
2020-03-13,1.1184931993484497,1.1221328973770142,1.1065373420715332,1.118355631828308,0,-0.007658362388610618,-0.011152863502502441,-0.0015450716018676758,-0.007719755172729492,0.0,-0.006800472200027663,-0.009841175004128622,-0.0013943652410705054,-0.006855451474957364,,-0.006823700781210399
2020-03-16,1.115536093711853,1.1235400438308716,1.1088687181472778,1.115959405899048,0,-0.0029571056365966797,0.0014071464538574219,0.002331376075744629,-0.002396225929260032,0.0,-0.0026438297866444582,0.0012539926929748813,0.0021069113414464713,-0.002142633220653334,,-0.0026473308768339967
2020-03-17,1.1163206100463867,1.1189061403274536,1.0957943201065063,1.1163331270217896,0,0.0007845163345336914,-0.004633903503417969,-0.013074398040771484,0.0003737211227414772,0.0,0.0007032639633588467,-0.004124377701410609,-0.011790753789696962,0.0003348877394337979,,0.0007030167891367934
2020-03-18,1.101552128791809,1.1045000553131104,1.0831888914108276,1.1016855239868164,0,-0.014768481254577637,-0.014406085014343262,-0.012605428695678711,-0.014647603034973145,0.0,-0.013229605475047146,-0.012875150555637482,-0.011503462341777348,-0.013121175642301974,,-0.013317896271767483
2020-03-19,1.0961546897888184,1.0945589542388916,1.0697933435440063,1.0943433046340942,0,-0.005397439002990723,-0.00994110107421875,-0.013395547866821289,-0.007342219352722168,0.0,-0.0048998489149221225,-0.009000543754070334,-0.012366769981710157,-0.0066645328388739156,,-0.004911892531991977
2020-03-20,1.0657345056533811,1.0829894542694092,1.0654505491256714,1.0658481121063232,0,-0.030420184135437234,-0.011569499969482422,-0.004342794418334961,-0.028495192527770996,0.0,-0.027751725571960928,-0.010570010801773,-0.004059470405702981,-0.026038622804293254,,-0.0281440807711631
2020-03-23,1.0694386959075928,1.0824854373931885,1.0660412311553955,1.0687528848648071,0,0.003704190254211648,-0.0005040168762207031,0.0005906820297241211,0.0029047727584838867,0.0,0.0034757157946581074,-0.000465394075846004,0.0005543964759404663,0.0027253158545672562,,0.0034696894543758275
2020-03-24,1.0764610767364502,1.0888501405715942,1.0753382444381714,1.0764726400375366,0,0.007022380828857422,0.006364703178405762,0.009297013282775879,0.007719755172729492,0.0,0.006566417369906263,0.005879712519489377,0.008721063511492488,0.007223143237368612,,0.006544952365581136
2020-03-25,1.080263614654541,1.0849517583847046,1.0770175457000732,1.0801235437393188,0,0.0038025379180908203,-0.0038983821868896484,0.0016793012619018555,0.0036509037017822266,0.0,0.003532443485666059,-0.003580274311066556,0.00156164934204428,0.0033915434224645047,,0.0035262190611547056
2020-03-26,1.0889569520950315,1.1025480031967163,1.0876539945602417,1.0887553691864014,0,0.0086933374404905,0.01759624481201172,0.010636448860168457,0.00863182544708252,0.0,0.008047422242644542,0.01621845826418067,0.009875836194715548,0.007991516801124199,,0.0080152144181938
2020-03-27,1.1048258543014526,1.1086474657058716,1.0955182313919067,1.1046184301376345,0,0.01586890220642112,0.0060994625091552734,0.007864236831665039,0.015863060951233132,0.0,0.014572570730083667,0.005532151426940635,0.007230458280847563,0.014569903763677505,,0.014467411219748632
2020-03-30,1.113908290863037,1.1137841939926147,1.1012245416641235,1.1135361194610596,0,0.009082436561584473,0.005136728286743164,0.005706310272216797,0.008917689323425071,0.0,0.008220695167680647,0.004633328849466656,0.00520877709626677,0.008073094817288018,,0.008187089303251458
2020-03-31,1.1030466556549072,1.1043622493743896,1.092967867851257,1.1028398275375366,0,-0.010861635208129883,-0.009421944618225098,-0.008256673812866433,-0.01069629192352295,0.0,-0.00975092410858569,-0.008459398749815272,-0.0074977204924885354,-0.009605698222613479,,-0.00979877568790389
2020-04-01,1.102657437324524,1.1037527322769165,1.0918699502944946,1.1028155088424685,0,-0.0003892183303833008,-0.0006095170974731445,-0.0010979175567624733,-2.431869506813733e-05,0.0,-0.0003528575408736634,-0.0005519177224849736,-0.0010045286682772714,-2.205097645269216e-05,,-0.0003529198097441969
2020-04-02,1.0953621864318848,1.0962989330291748,1.0844340324401855,1.0950982570648191,0,-0.00729525089263916,-0.007453799247741699,-0.007435917854309082,-0.00771725177764937,0.0,-0.006616062836650616,-0.006753142284291691,-0.006810259639715821,-0.00699777226178977,,-0.006638045995333951
2020-04-03,1.0847399234771729,1.085894227027893,1.0776199102401731,1.084386944770813,0,-0.010622262954711914,-0.010404706001281738,-0.006814122200012429,-0.010711312294006126,0.0,-0.009697489183293495,-0.009490756296307357,-0.006283574653848989,-0.009781142673640608,,-0.009744816047908876
2020-04-06,1.0806955099105835,1.083435297012329,1.0769248008728027,1.0808240175247192,0,-0.0040444135665893555,-0.002458930015563965,-0.0006951093673703834,-0.00356292724609375,0.0,-0.003728463827186168,-0.0022644286656666734,-0.000645041318154016,-0.003285660403120061,,-0.0037354318739070817
2020-04-07,1.0803803205490112,1.0923351049423218,1.0791398286819458,1.0801936388015747,0,-0.0003151893615722656,0.008899807929992676,0.0022150278091430664,-0.0006303787231445312,0.0,-0.0002916541788892113,0.00821443417482759,0.0020568082445011626,-0.0005832390036892843,,-0.0002916967182406305
2020-04-08,1.0895144939422607,1.0896213054656982,1.083177089691162,1.0894314050674438,0,0.009134173393249512,-0.002713799476623535,0.004037261009216309,0.00923776626586914,0.0,0.008454590683961927,-0.002484401960849536,0.0037411843228392083,0.008551953959030856,,0.008419050808379198
2020-04-09,1.0863661766052246,1.0943553447723389,1.0841801166534424,1.0861183404922483,0,-0.003148317337036133,0.004734039306640625,0.0010030269622802734,-0.0033130645751955345,0.0,-0.0028896516334027122,0.004344664777472751,0.0009260045950254536,-0.0030410951619210813,,-0.0028938347371023966
2020-04-10,1.0927408933639526,1.0954102277755735,1.0921083688735962,1.0925976037979126,0,0.006374716758728027,0.0010548830032346412,0.007928252220153809,0.0064792633056642845,0.0,0.00586792639167788,0.0009639309647215821,0.007312670743885308,0.0059655224151060615,,0.005850777165835929
2020-04-13,1.0932666063308716,1.0968520641326904,1.089360237121582,1.093135118484497,0,0.0005257129669189453,0.0014418363571169213,-0.00274813175201416,0.0005375146865844727,0.0,0.00048109572004806367,0.001316252414444552,-0.0025163544482756928,0.0004919603381117188,,0.00048098003060578255
2020-04-14,1.0922993421554563,1.0983941555023191,1.0915720462799072,1.0919533967971802,0,-0.0009672641754152611,0.0015420913696286842,0.0022118091583251953,-0.0011817216873168945,0.0,-0.0008847468401705916,0.001405924663913538,0.0020303744188143735,-0.0010810389926501074,,-0.0008851384596626316
2020-04-15,1.098538875579834,1.0989010334014893,1.0857645273208618,1.0982372760772705,0,0.0062395334243776635,0.0005068778991701439,-0.00580751895904541,0.006283879280090332,0.0,0.005712292577293887,0.00046147177370792214,-0.005320325835420081,0.005754713798703959,,0.005696039300324107
2020-04-16,1.0905101299285889,1.0907741785049438,1.0829660892486572,1.090381741523743,0,-0.008028745651245117,-0.00812685489654541,-0.00279843807220459,-0.00785553455352761,0.0,-0.007308567616241546,-0.007395438396658793,-0.002577389481593917,-0.007152857332967555,,-0.007335406043470732
2020-04-17,1.0858471393585205,1.0893245935440063,1.0812681913375854,1.0860122442245483,0,-0.004662990570068359,-0.0014495849609375,-0.0016978979110717773,-0.004369497299194558,0.0,-0.004275971806308454,-0.0013289505651155054,-0.001567821862501484,-0.004007309672196535,,-0.004285139918145141
2020-04-20,1.0866966247558594,1.0897043943405151,1.084304690361023,1.0866258144378662,0,0.0008494853973388672,0.00037980079650878906,0.0030364990234375,0.0006135702133178711,0.0,0.0007823250313490071,0.00034865713925835706,0.002808275548808359,0.0005649754103427274,,0.0007820191746308519
2020-04-21,1.0864840745925903,1.0879971981048584,1.081794500350952,1.0863542556762695,0,-0.00021255016326904297,-0.0017071962356567383,-0.002510190010071023,-0.0002715587615966797,0.0,-0.00019559291749593477,-0.0015666599533995518,-0.002315022735201122,-0.00024991009599484304,,-0.0001956120482852273
2020-04-22,1.0856467485427856,1.0883169174194336,1.0824267864227295,1.0857409238815308,0,-0.0008373260498046875,0.0003197193145751953,0.0006322860717775658,-0.0006133317947387695,0.0,-0.0007706749407427882,0.0002938604209019591,0.0005844789112650073,-0.0005645780752771001,,-0.0007709720633413682
2020-04-23,1.080964207649231,1.0843987464904783,1.0758357048034668,1.0806838274002075,0,-0.0046825408935546875,-0.0039181709289553,-0.006591081619262695,-0.005057096481323242,0.0,-0.004313134912290573,-0.003600211359615635,-0.006089170835327673,-0.00465773774395839,,-0.00432246331143561
2020-04-24,1.077702283859253,1.0817711353302002,1.0727657079696655,1.0776326656341553,0,-0.0032619237899780273,-0.0026276111602780983,-0.0030699968338012695,-0.003051161766052246,0.0,-0.0030176057328222816,-0.0024231042029345673,-0.0028535926258016486,-0.0028233621052629054,,-0.0030221678851646873
2020-04-27,1.08236825466156,1.0860357284545898,1.081221342086792,1.08236825466156,0,0.004665970802307129,0.0042645931243896484,0.008455634117126465,0.004735589027404785,0.0,0.004329554527432444,0.003942232312464045,0.007882088376155894,0.004394437156949094,,0.004320208971249524
2020-04-28,1.0824854373931885,1.0889687538146973,1.0811277627944946,1.082719802856445,0,0.00011718273162841797,0.002933025360107422,-9.357929229736328e-05,0.00035154819488503186,0.0,0.00010826512245132314,0.002700671150369205,-8.654961630405467e-05,0.0003247953673539694,,0.00010825926220592308
2020-04-29,1.0836584568023682,1.0874292850494385,1.0831655263900757,1.0832358598709106,0,0.0011730194091796875,-0.001539468765258789,0.0020377635955810547,0.0005160570144655541,0.0,0.0010836352792000792,-0.0014136941577671536,0.0018848499369896743,0.0004766302538330436,,0.0010830485703049676
2020-04-30,1.087725043296814,1.0969964265823364,1.083564519882202,1.0876659154891968,0,0.004066586494445801,0.00956714153289795,0.0003989934921262428,0.004430055618286133,0.0,0.003752645927246556,0.008797943612915526,0.0003683587433362945,0.004089650077513163,,0.0037456223174487475
2020-05-01,1.094546914100647,1.101624846458435,1.0935415029525757,1.094475030899048,0,0.006821870803833008,0.004628419876098633,0.009976983070373757,0.006809115409851296,0.0,0.006271686807133081,0.004219174979920748,0.009207557914002518,0.006260300440497746,,0.0062521016248604224
2020-05-04,1.0959625244140625,1.0957822799682615,1.0901321172714231,1.0957462787628174,0,0.0014156103134155273,-0.005842566490173562,-0.003409385681152566,0.0012712478637693092,0.0,0.0012933299570614398,-0.005303589973443823,-0.00311774694599809,0.0011615138106211287,,0.0012924943262924613
2020-05-05,1.0904293060302734,1.092132329940796,1.0826963186264038,1.090453028678894,0,-0.0055332183837890625,-0.0036499500274655983,-0.007435798645019309,-0.00529325008392334,0.0,-0.005048729550992004,-0.003330908059191562,-0.006821006855234124,-0.004830726041707201,,-0.00506151744593804
2020-05-06,1.0838581323623655,1.084481120109558,1.0784229040145874,1.0840108394622805,0,-0.006571173667907937,-0.007651209831237793,-0.004273414611816406,-0.0064421892166135475,0.0,-0.00602622621344473,-0.007005753443497631,-0.003947011307139259,-0.005907809916781415,,-0.00604445719420874
2020-05-07,1.0798553228378296,1.08157217502594,1.0767507553100586,1.0800535678863523,0,-0.004002809524535911,-0.002908945083618164,-0.0016721487045288086,-0.0039572715759281785,0.0,-0.0036931120457724953,-0.0026823381520226786,-0.0015505500655670357,-0.0036505830309696563,,-0.0036999484209204125
2020-05-08,1.0837171077728271,1.0873347520828247,1.0816305875778198,1.0836936235427856,0,0.0038617849349975586,0.005762577056884766,0.0048798322677612305,0.0036400556564333275,0.0,0.0035762058614008385,0.005327963486807086,0.004531997998326043,0.003370254739824441,,0.003569826442106355
2020-05-11,1.0839520692825315,1.0853049755096436,1.0804269313812256,1.0840108394622805,0,0.0002349615097043678,-0.0020297765731811523,-0.0012036561965942383,0.00031721591949485095,0.0,0.00021681074149260127,-0.0018667448725363522,-0.0011128163445245365,0.0002927173442783815,,0.00021678724144043578
2020-05-12,1.080940842628479,1.08804452419281,1.078539252281189,1.080917477607727,0,-0.0030112266540525123,0.002739548683166504,-0.001887679100036621,-0.0030933618545534447,0.0,-0.0027780072010431534,0.0025242201454758195,-0.0017471603541234781,-0.0028536263125263917,,-0.0027818730242306733
2020-05-13,1.0846810340881348,1.089336395263672,1.0831419229507446,1.0846339464187622,0,0.0037401914596557617,0.0012918710708620385,0.004602670669555664,0.0037164688110351562,0.0,0.003460125949687365,0.0011873329097633611,0.004267504089277008,0.003438253972227745,,0.003454153486910613
2020-05-14,1.08236825466156,1.0824854373931885,1.0776559114456177,1.0821925401687622,0,-0.002312779426574707,-0.0068509578704836205,-0.005486011505126953,-0.00244140625,0.0,-0.0021322207671115034,-0.006289111334451758,-0.005064905520581919,-0.0022509034112946358,,-0.0021344971862724505
2020-05-15,1.0806955099105835,1.0849517583847046,1.079086184501648,1.0806254148483276,0,-0.0016727447509765625,0.0024663209915161133,0.0014302730560302734,-0.0015671253204345703,0.0,-0.0015454488283191958,0.0022783872247329473,0.0013272075444856757,-0.0014481021281020912,,-0.0015466442661771166
2020-05-18,1.0821340084075928,1.0912741422653198,1.0800886154174805,1.081946611404419,0,0.0014384984970092773,0.006322383880615234,0.0010024309158325195,0.0013211965560913086,0.0,0.0013310858459365527,0.005827341014708498,0.0009289627929909283,0.0012226221389368686,,0.0013302007365226065
